RecNum	DateTime	KAUST_LT_Tank9-F35A
4944	08/12/19 09:55:00 PM	32.291
4945	08/12/19 10:00:00 PM	32.291
4946	08/12/19 10:05:00 PM	32.291
4947	08/12/19 10:10:00 PM	32.291
4948	08/12/19 10:15:00 PM	32.291
4949	08/12/19 10:20:00 PM	32.188
4950	08/12/19 10:25:00 PM	32.188
4951	08/12/19 10:30:00 PM	32.188
4952	08/12/19 10:35:00 PM	32.188
4953	08/12/19 10:40:00 PM	32.188
4954	08/12/19 10:45:00 PM	32.086
4955	08/12/19 10:50:00 PM	32.086
4956	08/12/19 10:55:00 PM	32.086
4957	08/12/19 11:00:00 PM	32.086
4958	08/12/19 11:05:00 PM	32.086
4959	08/12/19 11:10:00 PM	32.086
4960	08/12/19 11:15:00 PM	32.086
4961	08/12/19 11:20:00 PM	31.983
4962	08/12/19 11:25:00 PM	31.983
4963	08/12/19 11:30:00 PM	31.983
4964	08/12/19 11:35:00 PM	31.983
4965	08/12/19 11:40:00 PM	31.983
4966	08/12/19 11:45:00 PM	31.983
4967	08/12/19 11:50:00 PM	31.983
4968	08/12/19 11:55:00 PM	31.983
4969	08/13/19 12:00:00 AM	31.880
4970	08/13/19 12:05:00 AM	31.880
4971	08/13/19 12:10:00 AM	31.880
4972	08/13/19 12:15:00 AM	31.880
4973	08/13/19 12:20:00 AM	31.880
4974	08/13/19 12:25:00 AM	31.880
4975	08/13/19 12:30:00 AM	31.880
4976	08/13/19 12:35:00 AM	31.880
4977	08/13/19 12:40:00 AM	31.778
4978	08/13/19 12:45:00 AM	31.778
4979	08/13/19 12:50:00 AM	31.778
4980	08/13/19 12:55:00 AM	31.778
4981	08/13/19 01:00:00 AM	31.778
4982	08/13/19 01:05:00 AM	31.778
4983	08/13/19 01:10:00 AM	31.778
4984	08/13/19 01:15:00 AM	31.778
4985	08/13/19 01:20:00 AM	31.778
4986	08/13/19 01:25:00 AM	31.676
4987	08/13/19 01:30:00 AM	31.676
4988	08/13/19 01:35:00 AM	31.676
4989	08/13/19 01:40:00 AM	31.676
4990	08/13/19 01:45:00 AM	31.676
4991	08/13/19 01:50:00 AM	31.676
4992	08/13/19 01:55:00 AM	31.574
4993	08/13/19 02:00:00 AM	31.574
4994	08/13/19 02:05:00 AM	31.574
4995	08/13/19 02:10:00 AM	31.574
4996	08/13/19 02:15:00 AM	31.574
4997	08/13/19 02:20:00 AM	31.574
4998	08/13/19 02:25:00 AM	31.472
4999	08/13/19 02:30:00 AM	31.472
5000	08/13/19 02:35:00 AM	31.472
5001	08/13/19 02:40:00 AM	31.472
5002	08/13/19 02:45:00 AM	31.370
5003	08/13/19 02:50:00 AM	31.370
5004	08/13/19 02:55:00 AM	31.370
5005	08/13/19 03:00:00 AM	31.370
5006	08/13/19 03:05:00 AM	31.370
5007	08/13/19 03:10:00 AM	31.370
5008	08/13/19 03:15:00 AM	31.268
5009	08/13/19 03:20:00 AM	31.268
5010	08/13/19 03:25:00 AM	31.268
5011	08/13/19 03:30:00 AM	31.268
5012	08/13/19 03:35:00 AM	31.268
5013	08/13/19 03:40:00 AM	31.268
5014	08/13/19 03:45:00 AM	31.166
5015	08/13/19 03:50:00 AM	31.166
5016	08/13/19 03:55:00 AM	31.166
5017	08/13/19 04:00:00 AM	31.166
5018	08/13/19 04:05:00 AM	31.064
5019	08/13/19 04:10:00 AM	31.064
5020	08/13/19 04:15:00 AM	31.064
5021	08/13/19 04:20:00 AM	31.064
5022	08/13/19 04:25:00 AM	30.963
5023	08/13/19 04:30:00 AM	30.963
5024	08/13/19 04:35:00 AM	30.963
5025	08/13/19 04:40:00 AM	30.963
5026	08/13/19 04:45:00 AM	30.963
5027	08/13/19 04:50:00 AM	30.963
5028	08/13/19 04:55:00 AM	30.963
5029	08/13/19 05:00:00 AM	30.862
5030	08/13/19 05:05:00 AM	30.963
5031	08/13/19 05:10:00 AM	30.862
5032	08/13/19 05:15:00 AM	30.862
5033	08/13/19 05:20:00 AM	30.963
5034	08/13/19 05:25:00 AM	30.963
5035	08/13/19 05:30:00 AM	30.963
5036	08/13/19 05:35:00 AM	30.963
5037	08/13/19 05:40:00 AM	30.862
5038	08/13/19 05:45:00 AM	30.862
5039	08/13/19 05:50:00 AM	30.862
5040	08/13/19 05:55:00 AM	30.862
5041	08/13/19 06:00:00 AM	30.862
5042	08/13/19 06:05:00 AM	30.862
5043	08/13/19 06:10:00 AM	30.862
5044	08/13/19 06:15:00 AM	30.862
5045	08/13/19 06:20:00 AM	30.862
5046	08/13/19 06:25:00 AM	30.862
5047	08/13/19 06:30:00 AM	30.963
5048	08/13/19 06:35:00 AM	30.963
5049	08/13/19 06:40:00 AM	31.064
5050	08/13/19 06:45:00 AM	31.064
5051	08/13/19 06:50:00 AM	31.166
5052	08/13/19 06:55:00 AM	31.268
5053	08/13/19 07:00:00 AM	31.370
5054	08/13/19 07:05:00 AM	31.472
5055	08/13/19 07:10:00 AM	31.574
5056	08/13/19 07:15:00 AM	31.676
5057	08/13/19 07:20:00 AM	31.880
5058	08/13/19 07:25:00 AM	32.086
5059	08/13/19 07:30:00 AM	32.291
5060	08/13/19 07:35:00 AM	32.394
5061	08/13/19 07:40:00 AM	32.394
5062	08/13/19 07:45:00 AM	32.497
5063	08/13/19 07:50:00 AM	32.600
5064	08/13/19 07:55:00 AM	32.704
5065	08/13/19 08:00:00 AM	32.807
5066	08/13/19 08:05:00 AM	32.911
5067	08/13/19 08:10:00 AM	33.118
5068	08/13/19 08:15:00 AM	33.222
5069	08/13/19 08:20:00 AM	33.430
5070	08/13/19 08:25:00 AM	33.743
5071	08/13/19 08:30:00 AM	33.953
5072	08/13/19 08:35:00 AM	34.058
5073	08/13/19 08:40:00 AM	34.163
5074	08/13/19 08:45:00 AM	34.268
5075	08/13/19 08:50:00 AM	34.374
5076	08/13/19 08:55:00 AM	34.479
5077	08/13/19 09:00:00 AM	34.691
5078	08/13/19 09:05:00 AM	34.903
5079	08/13/19 09:10:00 AM	35.115
5080	08/13/19 09:15:00 AM	35.222
5081	08/13/19 09:20:00 AM	35.435
5082	08/13/19 09:25:00 AM	35.542
5083	08/13/19 09:30:00 AM	35.756
5084	08/13/19 09:35:00 AM	35.864
5085	08/13/19 09:40:00 AM	36.079
5086	08/13/19 09:45:00 AM	36.187
5087	08/13/19 09:50:00 AM	36.295
5088	08/13/19 09:55:00 AM	36.403
5089	08/13/19 10:00:00 AM	36.620
5090	08/13/19 10:05:00 AM	37.714
5091	08/13/19 10:10:00 AM	38.268
5092	08/13/19 10:15:00 AM	38.379
5093	08/13/19 10:20:00 AM	38.268
5094	08/13/19 10:25:00 AM	37.824
5095	08/13/19 10:30:00 AM	37.604
5096	08/13/19 10:35:00 AM	37.384
5097	08/13/19 10:40:00 AM	37.055
5098	08/13/19 10:45:00 AM	37.165
5099	08/13/19 10:50:00 AM	37.055
5100	08/13/19 10:55:00 AM	37.165
5101	08/13/19 11:00:00 AM	37.274
5102	08/13/19 11:05:00 AM	37.165
5103	08/13/19 11:10:00 AM	37.384
5104	08/13/19 11:15:00 AM	37.604
5105	08/13/19 11:20:00 AM	37.824
5106	08/13/19 11:25:00 AM	38.490
5107	08/13/19 11:30:00 AM	40.761
5108	08/13/19 11:35:00 AM	40.645
5109	08/13/19 11:40:00 AM	40.071
5110	08/13/19 11:45:00 AM	39.843
5111	08/13/19 11:50:00 AM	39.843
5112	08/13/19 11:55:00 AM	39.843
5113	08/13/19 12:00:00 PM	40.185
5114	08/13/19 12:05:00 PM	39.957
5115	08/13/19 12:10:00 PM	39.957
5116	08/13/19 12:15:00 PM	39.615
5117	08/13/19 12:20:00 PM	39.163
5118	08/13/19 12:25:00 PM	38.826
5119	08/13/19 12:30:00 PM	38.379
5120	08/13/19 12:35:00 PM	37.935
5121	08/13/19 12:40:00 PM	37.604
5122	08/13/19 12:45:00 PM	37.604
5123	08/13/19 12:50:00 PM	37.714
5124	08/13/19 12:55:00 PM	39.163
5125	08/13/19 01:00:00 PM	40.300
5126	08/13/19 01:05:00 PM	40.300
5127	08/13/19 01:10:00 PM	39.843
5128	08/13/19 01:15:00 PM	39.502
5129	08/13/19 01:20:00 PM	39.843
5130	08/13/19 01:25:00 PM	39.957
5131	08/13/19 01:30:00 PM	41.810
5132	08/13/19 01:35:00 PM	43.118
5133	08/13/19 01:40:00 PM	42.401
5134	08/13/19 01:45:00 PM	41.341
5135	08/13/19 01:50:00 PM	40.530
5136	08/13/19 01:55:00 PM	39.729
5137	08/13/19 02:00:00 PM	39.050
5138	08/13/19 02:05:00 PM	38.379
5139	08/13/19 02:10:00 PM	37.935
5140	08/13/19 02:15:00 PM	37.604
5141	08/13/19 02:20:00 PM	37.384
5142	08/13/19 02:25:00 PM	38.268
5143	08/13/19 02:30:00 PM	38.490
5144	08/13/19 02:35:00 PM	38.046
5145	08/13/19 02:40:00 PM	37.604
5146	08/13/19 02:45:00 PM	37.384
5147	08/13/19 02:50:00 PM	37.165
5148	08/13/19 02:55:00 PM	37.165
5149	08/13/19 03:00:00 PM	37.824
5150	08/13/19 03:05:00 PM	39.163
5151	08/13/19 03:10:00 PM	39.843
5152	08/13/19 03:15:00 PM	39.163
5153	08/13/19 03:20:00 PM	38.602
5154	08/13/19 03:25:00 PM	38.157
5155	08/13/19 03:30:00 PM	38.826
5156	08/13/19 03:35:00 PM	39.276
5157	08/13/19 03:40:00 PM	38.714
5158	08/13/19 03:45:00 PM	38.379
5159	08/13/19 03:50:00 PM	37.824
5160	08/13/19 03:55:00 PM	37.494
5161	08/13/19 04:00:00 PM	37.055
5162	08/13/19 04:05:00 PM	36.620
5163	08/13/19 04:10:00 PM	36.403
5164	08/13/19 04:15:00 PM	36.079
5165	08/13/19 04:20:00 PM	35.864
5166	08/13/19 04:25:00 PM	35.756
5167	08/13/19 04:30:00 PM	35.649
5168	08/13/19 04:35:00 PM	35.649
5169	08/13/19 04:40:00 PM	35.756
5170	08/13/19 04:45:00 PM	35.864
5171	08/13/19 04:50:00 PM	35.971
5172	08/13/19 04:55:00 PM	35.756
5173	08/13/19 05:00:00 PM	35.756
5174	08/13/19 05:05:00 PM	35.649
5175	08/13/19 05:10:00 PM	35.542
5176	08/13/19 05:15:00 PM	35.435
5177	08/13/19 05:20:00 PM	35.435
5178	08/13/19 05:25:00 PM	35.222
5179	08/13/19 05:30:00 PM	35.115
5180	08/13/19 05:35:00 PM	35.009
5181	08/13/19 05:40:00 PM	35.009
5182	08/13/19 05:45:00 PM	34.903
5183	08/13/19 05:50:00 PM	34.903
5184	08/13/19 05:55:00 PM	34.796
5185	08/13/19 06:00:00 PM	34.691
5186	08/13/19 06:05:00 PM	34.585
5187	08/13/19 06:10:00 PM	34.479
5188	08/13/19 06:15:00 PM	34.374
5189	08/13/19 06:20:00 PM	34.268
5190	08/13/19 06:25:00 PM	34.163
5191	08/13/19 06:30:00 PM	34.058
5192	08/13/19 06:35:00 PM	33.953
5193	08/13/19 06:40:00 PM	33.848
5194	08/13/19 06:45:00 PM	33.743
5195	08/13/19 06:50:00 PM	33.639
5196	08/13/19 06:55:00 PM	33.639
5197	08/13/19 07:00:00 PM	33.222
5198	08/13/19 07:05:00 PM	32.394
5199	08/13/19 07:10:00 PM	31.574
5200	08/13/19 07:15:00 PM	30.760
5201	08/13/19 07:20:00 PM	29.953
5202	08/13/19 07:25:00 PM	29.252
5203	08/13/19 07:30:00 PM	28.555
5204	08/13/19 07:35:00 PM	27.961
5205	08/13/19 07:40:00 PM	27.370
5206	08/13/19 07:45:00 PM	26.879
5207	08/13/19 07:50:00 PM	26.390
5208	08/13/19 07:55:00 PM	26.000
5209	08/13/19 08:00:00 PM	25.708
5210	08/13/19 08:05:00 PM	25.319
5211	08/13/19 08:10:00 PM	25.028
5212	08/13/19 08:15:00 PM	24.738
5213	08/13/19 08:20:00 PM	24.545
5214	08/13/19 08:25:00 PM	24.351
5215	08/13/19 08:30:00 PM	24.158
5216	08/13/19 08:35:00 PM	23.966
5217	08/13/19 08:40:00 PM	23.773
5218	08/13/19 08:45:00 PM	23.677
5219	08/13/19 08:50:00 PM	23.581
5220	08/13/19 08:55:00 PM	23.484
5221	08/13/19 09:00:00 PM	23.388
5222	08/13/19 09:05:00 PM	23.292
5223	08/13/19 09:10:00 PM	23.196
5224	08/13/19 09:15:00 PM	23.100
5225	08/13/19 09:20:00 PM	23.004
5226	08/13/19 09:25:00 PM	23.004
5227	08/13/19 09:30:00 PM	22.908
5228	08/13/19 09:35:00 PM	22.812
5229	08/13/19 09:40:00 PM	22.812
5230	08/13/19 09:45:00 PM	22.812
5231	08/13/19 09:50:00 PM	22.717
5232	08/13/19 09:55:00 PM	22.717
5233	08/13/19 10:00:00 PM	22.621
5234	08/13/19 10:05:00 PM	22.621
5235	08/13/19 10:10:00 PM	22.621
5236	08/13/19 10:15:00 PM	22.621
5237	08/13/19 10:20:00 PM	22.621
5238	08/13/19 10:25:00 PM	22.525
5239	08/13/19 10:30:00 PM	22.525
5240	08/13/19 10:35:00 PM	22.525
5241	08/13/19 10:40:00 PM	22.525
5242	08/13/19 10:45:00 PM	22.525
5243	08/13/19 10:50:00 PM	22.525
5244	08/13/19 10:55:00 PM	22.429
5245	08/13/19 11:00:00 PM	22.429
5246	08/13/19 11:05:00 PM	22.429
5247	08/13/19 11:10:00 PM	22.429
5248	08/13/19 11:15:00 PM	22.429
5249	08/13/19 11:20:00 PM	22.429
5250	08/13/19 11:25:00 PM	22.429
5251	08/13/19 11:30:00 PM	22.429
5252	08/13/19 11:35:00 PM	22.429
5253	08/13/19 11:40:00 PM	22.429
5254	08/13/19 11:45:00 PM	22.333
5255	08/13/19 11:50:00 PM	22.333
5256	08/13/19 11:55:00 PM	22.333
5257	08/14/19 12:00:00 AM	22.333
5258	08/14/19 12:05:00 AM	22.333
5259	08/14/19 12:10:00 AM	22.333
5260	08/14/19 12:15:00 AM	22.333
5261	08/14/19 12:20:00 AM	22.333
5262	08/14/19 12:25:00 AM	22.333
5263	08/14/19 12:30:00 AM	22.333
5264	08/14/19 12:35:00 AM	22.333
5265	08/14/19 12:40:00 AM	22.333
5266	08/14/19 12:45:00 AM	22.333
5267	08/14/19 12:50:00 AM	22.333
5268	08/14/19 12:55:00 AM	22.333
5269	08/14/19 01:00:00 AM	22.333
5270	08/14/19 01:05:00 AM	22.333
5271	08/14/19 01:10:00 AM	22.333
5272	08/14/19 01:15:00 AM	22.333
5273	08/14/19 01:20:00 AM	22.333
5274	08/14/19 01:25:00 AM	22.333
5275	08/14/19 01:30:00 AM	22.238
5276	08/14/19 01:35:00 AM	22.238
5277	08/14/19 01:40:00 AM	22.238
5278	08/14/19 01:45:00 AM	22.238
5279	08/14/19 01:50:00 AM	22.238
5280	08/14/19 01:55:00 AM	22.238
5281	08/14/19 02:00:00 AM	22.238
5282	08/14/19 02:05:00 AM	22.238
5283	08/14/19 02:10:00 AM	22.238
5284	08/14/19 02:15:00 AM	22.238
5285	08/14/19 02:20:00 AM	22.238
5286	08/14/19 02:25:00 AM	22.238
5287	08/14/19 02:30:00 AM	22.238
5288	08/14/19 02:35:00 AM	22.238
5289	08/14/19 02:40:00 AM	22.238
5290	08/14/19 02:45:00 AM	22.238
5291	08/14/19 02:50:00 AM	22.238
5292	08/14/19 02:55:00 AM	22.238
5293	08/14/19 03:00:00 AM	22.238
5294	08/14/19 03:05:00 AM	22.238
5295	08/14/19 03:10:00 AM	22.238
5296	08/14/19 03:15:00 AM	22.238
5297	08/14/19 03:20:00 AM	22.238
5298	08/14/19 03:25:00 AM	22.238
5299	08/14/19 03:30:00 AM	22.238
5300	08/14/19 03:35:00 AM	22.238
5301	08/14/19 03:40:00 AM	22.238
5302	08/14/19 03:45:00 AM	22.238
5303	08/14/19 03:50:00 AM	22.142
5304	08/14/19 03:55:00 AM	22.142
5305	08/14/19 04:00:00 AM	22.142
5306	08/14/19 04:05:00 AM	22.142
5307	08/14/19 04:10:00 AM	22.142
5308	08/14/19 04:15:00 AM	22.142
5309	08/14/19 04:20:00 AM	22.142
5310	08/14/19 04:25:00 AM	22.142
5311	08/14/19 04:30:00 AM	22.142
5312	08/14/19 04:35:00 AM	22.142
5313	08/14/19 04:40:00 AM	22.142
5314	08/14/19 04:45:00 AM	22.142
5315	08/14/19 04:50:00 AM	22.142
5316	08/14/19 04:55:00 AM	22.142
5317	08/14/19 05:00:00 AM	22.142
5318	08/14/19 05:05:00 AM	22.142
5319	08/14/19 05:10:00 AM	22.142
5320	08/14/19 05:15:00 AM	22.142
5321	08/14/19 05:20:00 AM	22.142
5322	08/14/19 05:25:00 AM	22.142
5323	08/14/19 05:30:00 AM	22.142
5324	08/14/19 05:35:00 AM	22.142
5325	08/14/19 05:40:00 AM	22.142
5326	08/14/19 05:45:00 AM	22.142
5327	08/14/19 05:50:00 AM	22.142
5328	08/14/19 05:55:00 AM	22.142
5329	08/14/19 06:00:00 AM	22.142
5330	08/14/19 06:05:00 AM	22.142
5331	08/14/19 06:10:00 AM	22.142
5332	08/14/19 06:15:00 AM	22.142
5333	08/14/19 06:20:00 AM	22.142
5334	08/14/19 06:25:00 AM	22.142
5335	08/14/19 06:30:00 AM	22.142
5336	08/14/19 06:35:00 AM	22.142
5337	08/14/19 06:40:00 AM	22.142
5338	08/14/19 06:45:00 AM	22.142
5339	08/14/19 06:50:00 AM	22.142
5340	08/14/19 06:55:00 AM	22.142
5341	08/14/19 07:00:00 AM	22.142
5342	08/14/19 07:05:00 AM	22.142
5343	08/14/19 07:10:00 AM	22.142
5344	08/14/19 07:15:00 AM	22.142
5345	08/14/19 07:20:00 AM	22.142
5346	08/14/19 07:25:00 AM	22.142
5347	08/14/19 07:30:00 AM	22.142
5348	08/14/19 07:35:00 AM	22.142
5349	08/14/19 07:40:00 AM	22.142
5350	08/14/19 07:45:00 AM	22.142
5351	08/14/19 07:50:00 AM	22.142
5352	08/14/19 07:55:00 AM	22.238
5353	08/14/19 08:00:00 AM	22.238
5354	08/14/19 08:05:00 AM	22.238
5355	08/14/19 08:10:00 AM	22.238
5356	08/14/19 08:15:00 AM	22.238
5357	08/14/19 08:20:00 AM	22.238
5358	08/14/19 08:25:00 AM	22.238
5359	08/14/19 08:30:00 AM	22.238
5360	08/14/19 08:35:00 AM	22.238
5361	08/14/19 08:40:00 AM	22.238
5362	08/14/19 08:45:00 AM	22.238
5363	08/14/19 08:50:00 AM	22.238
5364	08/14/19 08:55:00 AM	22.238
5365	08/14/19 09:00:00 AM	22.333
5366	08/14/19 09:05:00 AM	22.333
5367	08/14/19 09:10:00 AM	22.333
5368	08/14/19 09:15:00 AM	22.333
5369	08/14/19 09:20:00 AM	22.333
5370	08/14/19 09:25:00 AM	22.333
5371	08/14/19 09:30:00 AM	22.333
5372	08/14/19 09:35:00 AM	22.333
5373	08/14/19 09:40:00 AM	22.333
5374	08/14/19 09:45:00 AM	22.333
5375	08/14/19 09:50:00 AM	22.238
5376	08/14/19 09:55:00 AM	22.142
5377	08/14/19 10:00:00 AM	22.142
5378	08/14/19 10:05:00 AM	22.142
5379	08/14/19 10:10:00 AM	22.238
5380	08/14/19 10:15:00 AM	22.238
5381	08/14/19 10:20:00 AM	22.238
5382	08/14/19 10:25:00 AM	22.238
5383	08/14/19 10:30:00 AM	22.238
5384	08/14/19 10:35:00 AM	22.238
5385	08/14/19 10:40:00 AM	22.238
5386	08/14/19 10:45:00 AM	22.238
5387	08/14/19 10:50:00 AM	22.238
5388	08/14/19 10:55:00 AM	22.238
5389	08/14/19 11:00:00 AM	22.238
5390	08/14/19 11:05:00 AM	22.238
5391	08/14/19 11:10:00 AM	22.238
5392	08/14/19 11:15:00 AM	22.238
5393	08/14/19 11:20:00 AM	22.238
5394	08/14/19 11:25:00 AM	22.238
5395	08/14/19 11:30:00 AM	22.238
5396	08/14/19 11:35:00 AM	22.238
5397	08/14/19 11:40:00 AM	22.238
5398	08/14/19 11:45:00 AM	22.238
5399	08/14/19 11:50:00 AM	22.238
5400	08/14/19 11:55:00 AM	22.238
5401	08/14/19 12:00:00 PM	22.238
5402	08/14/19 12:05:00 PM	22.238
5403	08/14/19 12:10:00 PM	22.238
5404	08/14/19 12:15:00 PM	22.238
5405	08/14/19 12:20:00 PM	22.238
5406	08/14/19 12:25:00 PM	22.238
5407	08/14/19 12:30:00 PM	22.238
5408	08/14/19 12:35:00 PM	22.238
5409	08/14/19 12:40:00 PM	22.238
5410	08/14/19 12:45:00 PM	22.238
5411	08/14/19 12:50:00 PM	22.238
5412	08/14/19 12:55:00 PM	22.238
5413	08/14/19 01:00:00 PM	22.238
5414	08/14/19 01:05:00 PM	22.238
5415	08/14/19 01:10:00 PM	22.238
5416	08/14/19 01:15:00 PM	22.238
5417	08/14/19 01:20:00 PM	22.238
5418	08/14/19 01:25:00 PM	22.238
5419	08/14/19 01:30:00 PM	22.238
5420	08/14/19 01:35:00 PM	22.333
5421	08/14/19 01:40:00 PM	22.333
5422	08/14/19 01:45:00 PM	22.333
5423	08/14/19 01:50:00 PM	22.333
5424	08/14/19 01:55:00 PM	22.333
5425	08/14/19 02:00:00 PM	22.333
5426	08/14/19 02:05:00 PM	22.333
5427	08/14/19 02:10:00 PM	22.333
5428	08/14/19 02:15:00 PM	22.333
5429	08/14/19 02:20:00 PM	22.333
5430	08/14/19 02:25:00 PM	22.333
5431	08/14/19 02:30:00 PM	22.333
5432	08/14/19 02:35:00 PM	22.333
5433	08/14/19 02:40:00 PM	22.333
5434	08/14/19 02:45:00 PM	22.333
5435	08/14/19 02:50:00 PM	22.333
5436	08/14/19 02:55:00 PM	22.333
5437	08/14/19 03:00:00 PM	22.333
5438	08/14/19 03:05:00 PM	22.333
5439	08/14/19 03:10:00 PM	22.333
5440	08/14/19 03:15:00 PM	22.333
5441	08/14/19 03:20:00 PM	22.429
5442	08/14/19 03:25:00 PM	22.429
5443	08/14/19 03:30:00 PM	22.429
5444	08/14/19 03:35:00 PM	22.429
5445	08/14/19 03:40:00 PM	22.429
5446	08/14/19 03:45:00 PM	22.429
5447	08/14/19 03:50:00 PM	22.429
5448	08/14/19 03:55:00 PM	22.429
5449	08/14/19 04:00:00 PM	22.429
5450	08/14/19 04:05:00 PM	22.429
5451	08/14/19 04:10:00 PM	22.525
5452	08/14/19 04:15:00 PM	22.525
5453	08/14/19 04:20:00 PM	22.525
5454	08/14/19 04:25:00 PM	22.525
5455	08/14/19 04:30:00 PM	22.525
5456	08/14/19 04:35:00 PM	22.525
5457	08/14/19 04:40:00 PM	22.525
5458	08/14/19 04:45:00 PM	22.621
5459	08/14/19 04:50:00 PM	22.621
5460	08/14/19 04:55:00 PM	22.621
5461	08/14/19 05:00:00 PM	22.812
5462	08/14/19 05:05:00 PM	23.292
5463	08/14/19 05:10:00 PM	23.677
5464	08/14/19 05:15:00 PM	24.062
5465	08/14/19 05:20:00 PM	24.351
5466	08/14/19 05:25:00 PM	24.641
5467	08/14/19 05:30:00 PM	24.835
5468	08/14/19 05:35:00 PM	24.931
5469	08/14/19 05:40:00 PM	25.125
5470	08/14/19 05:45:00 PM	25.222
5471	08/14/19 05:50:00 PM	25.222
5472	08/14/19 05:55:00 PM	25.222
5473	08/14/19 06:00:00 PM	25.222
5474	08/14/19 06:05:00 PM	25.125
5475	08/14/19 06:10:00 PM	25.028
5476	08/14/19 06:15:00 PM	24.835
5477	08/14/19 06:20:00 PM	24.738
5478	08/14/19 06:25:00 PM	24.545
5479	08/14/19 06:30:00 PM	24.351
5480	08/14/19 06:35:00 PM	24.255
5481	08/14/19 06:40:00 PM	24.062
5482	08/14/19 06:45:00 PM	23.966
5483	08/14/19 06:50:00 PM	23.773
5484	08/14/19 06:55:00 PM	23.677
5485	08/14/19 07:00:00 PM	23.484
5486	08/14/19 07:05:00 PM	23.388
5487	08/14/19 07:10:00 PM	23.292
5488	08/14/19 07:15:00 PM	23.196
5489	08/14/19 07:20:00 PM	23.100
5490	08/14/19 07:25:00 PM	23.004
5491	08/14/19 07:30:00 PM	22.908
5492	08/14/19 07:35:00 PM	22.812
5493	08/14/19 07:40:00 PM	22.717
5494	08/14/19 07:45:00 PM	22.717
5495	08/14/19 07:50:00 PM	22.621
5496	08/14/19 07:55:00 PM	22.621
5497	08/14/19 08:00:00 PM	22.525
5498	08/14/19 08:05:00 PM	22.525
5499	08/14/19 08:10:00 PM	22.429
5500	08/14/19 08:15:00 PM	22.429
5501	08/14/19 08:20:00 PM	22.429
5502	08/14/19 08:25:00 PM	22.429
5503	08/14/19 08:30:00 PM	22.333
5504	08/14/19 08:35:00 PM	22.333
5505	08/14/19 08:40:00 PM	22.333
5506	08/14/19 08:45:00 PM	22.238
5507	08/14/19 08:50:00 PM	22.238
5508	08/14/19 08:55:00 PM	22.238
5509	08/14/19 09:00:00 PM	22.238
5510	08/14/19 09:05:00 PM	22.238
5511	08/14/19 09:10:00 PM	22.142
5512	08/14/19 09:15:00 PM	22.142
5513	08/14/19 09:20:00 PM	22.142
5514	08/14/19 09:25:00 PM	22.142
5515	08/14/19 09:30:00 PM	22.142
5516	08/14/19 09:35:00 PM	22.142
5517	08/14/19 09:40:00 PM	22.142
5518	08/14/19 09:45:00 PM	22.046
5519	08/14/19 09:50:00 PM	22.046
5520	08/14/19 09:55:00 PM	22.046
5521	08/14/19 10:00:00 PM	22.046
5522	08/14/19 10:05:00 PM	22.046
5523	08/14/19 10:10:00 PM	22.046
5524	08/14/19 10:15:00 PM	22.046
5525	08/14/19 10:20:00 PM	22.046
5526	08/14/19 10:25:00 PM	22.046
5527	08/14/19 10:30:00 PM	22.046
5528	08/14/19 10:35:00 PM	22.046
5529	08/14/19 10:40:00 PM	21.951
5530	08/14/19 10:45:00 PM	22.046
5531	08/14/19 10:50:00 PM	21.951
5532	08/14/19 10:55:00 PM	21.951
5533	08/14/19 11:00:00 PM	21.951
5534	08/14/19 11:05:00 PM	21.951
5535	08/14/19 11:10:00 PM	21.951
5536	08/14/19 11:15:00 PM	21.951
5537	08/14/19 11:20:00 PM	21.951
5538	08/14/19 11:25:00 PM	21.951
5539	08/14/19 11:30:00 PM	21.951
5540	08/14/19 11:35:00 PM	21.855
5541	08/14/19 11:40:00 PM	21.855
5542	08/14/19 11:45:00 PM	21.855
5543	08/14/19 11:50:00 PM	21.855
5544	08/14/19 11:55:00 PM	21.855
5545	08/15/19 12:00:00 AM	21.855
5546	08/15/19 12:05:00 AM	21.855
5547	08/15/19 12:10:00 AM	21.855
5548	08/15/19 12:15:00 AM	21.855
5549	08/15/19 12:20:00 AM	21.855
5550	08/15/19 12:25:00 AM	21.855
5551	08/15/19 12:30:00 AM	21.855
5552	08/15/19 12:35:00 AM	21.855
5553	08/15/19 12:40:00 AM	21.855
5554	08/15/19 12:45:00 AM	21.855
5555	08/15/19 12:50:00 AM	21.855
5556	08/15/19 12:55:00 AM	21.855
5557	08/15/19 01:00:00 AM	21.855
5558	08/15/19 01:05:00 AM	21.855
5559	08/15/19 01:10:00 AM	21.855
5560	08/15/19 01:15:00 AM	21.855
5561	08/15/19 01:20:00 AM	21.855
5562	08/15/19 01:25:00 AM	21.855
5563	08/15/19 01:30:00 AM	21.855
5564	08/15/19 01:35:00 AM	21.855
5565	08/15/19 01:40:00 AM	21.855
5566	08/15/19 01:45:00 AM	21.855
5567	08/15/19 01:50:00 AM	21.855
5568	08/15/19 01:55:00 AM	21.855
5569	08/15/19 02:00:00 AM	21.855
5570	08/15/19 02:05:00 AM	21.855
5571	08/15/19 02:10:00 AM	21.760
5572	08/15/19 02:15:00 AM	21.760
5573	08/15/19 02:20:00 AM	21.760
5574	08/15/19 02:25:00 AM	21.760
5575	08/15/19 02:30:00 AM	21.760
5576	08/15/19 02:35:00 AM	21.760
5577	08/15/19 02:40:00 AM	21.760
5578	08/15/19 02:45:00 AM	21.760
